CustomerKey,GeographyKey,Full Name,MaritalStatus,Gender,YearlyIncome,Occupation,DateFirstPurchase,City,State,Country
23143,618,Jada Phillips,M,Female,50000.00,Skilled Manual,2023-06-12,Issaquah,Washington,United States
23144,627,Zachary Alexander,M,Male,50000.00,Skilled Manual,2023-06-05,Marysville,Washington,United States
23145,311,Nichole Xie,M,Female,60000.00,Professional,2023-06-26,Concord,California,United States
23146,374,Sarah Clark,S,Female,70000.00,Professional,2023-09-23,Torrance,California,United States
23147,345,Wyatt Smith,M,Male,40000.00,Skilled Manual,2023-11-14,Newport Beach,California,United States
23148,648,Nathan Ross,M,Male,40000.00,Skilled Manual,2023-06-18,Yakima,Washington,United States
23149,311,Brandi Rubio,M,Female,40000.00,Skilled Manual,2023-08-30,Concord,California,United States
23150,339,Gabriella Allen,M,Female,40000.00,Skilled Manual,2023-12-06,Mill Valley,California,United States
23151,545,Michael Brown,M,Male,40000.00,Skilled Manual,2023-06-19,Milwaukie,Oregon,United States
23152,548,Michelle Howard,M,Female,40000.00,Skilled Manual,2023-11-06,Salem,Oregon,United States
23153,312,Jenna Hill,M,Female,50000.00,Skilled Manual,2023-03-21,Coronado,California,United States
23154,644,Connor Phillips,M,Male,50000.00,Skilled Manual,2023-06-14,Walla Walla,Washington,United States
23155,368,Victoria Hall,M,Female,50000.00,Skilled Manual,2023-06-10,Santa Cruz,California,United States
23156,548,Samantha Barnes,M,Female,60000.00,Professional,2023-06-26,Salem,Oregon,United States
23157,536,Valerie Gao,M,Female,60000.00,Professional,2023-08-15,Beaverton,Oregon,United States
23158,627,Ana Patterson,M,Female,60000.00,Professional,2023-06-24,Marysville,Washington,United States
23159,300,Dalton Phillips,M,Male,70000.00,Professional,2023-09-24,Beverly Hills,California,United States
23160,302,Aimee Huang,M,Female,70000.00,Professional,2023-09-17,Burlingame,California,United States
23161,339,Samuel Scott,M,Male,70000.00,Professional,2023-08-31,Mill Valley,California,United States
23162,355,Sarah Flores,S,Female,70000.00,Professional,2023-09-13,Redwood City,California,United States
23163,374,Madison Ross,M,Female,80000.00,Professional,2023-09-17,Torrance,California,United States
23164,53,Kyle Bryant,S,Male,60000.00,Professional,2021-08-22,Metchosin,British Columbia,Canada
23165,385,Natalie Mitchell,M,Female,60000.00,Professional,2023-06-13,Woodland Hills,California,United States
23166,326,Cody Ward,S,Male,40000.00,Skilled Manual,2023-06-18,Grossmont,California,United States
23167,627,Hailey Jenkins,S,Female,70000.00,Skilled Manual,2023-09-22,Marysville,Washington,United States
23168,552,Mya Hayes,M,Female,70000.00,Skilled Manual,2023-09-02,W. Linn,Oregon,United States
23169,609,Corey Andersen,S,Male,70000.00,Skilled Manual,2023-09-22,Bellingham,Washington,United States
23170,301,Aaron Jai,S,Male,70000.00,Skilled Manual,2023-09-03,Burbank,California,United States
23171,312,Ethan Griffin,M,Male,40000.00,Professional,2023-05-07,Coronado,California,United States
23172,50,Alexandra Thomas,M,Female,60000.00,Professional,2021-08-03,Haney,British Columbia,Canada
23173,627,Nathan Rodriguez,S,Male,60000.00,Professional,2023-06-01,Marysville,Washington,United States
23174,300,Gloria Gonzales,S,Female,70000.00,Professional,2023-09-03,Beverly Hills,California,United States
23175,355,Melanie Flores,M,Female,80000.00,Professional,2023-09-05,Redwood City,California,United States
23176,358,Jesse Ward,M,Male,50000.00,Skilled Manual,2023-06-29,San Carlos,California,United States
23177,542,Savannah Richardson,S,Female,50000.00,Skilled Manual,2023-06-11,Lake Oswego,Oregon,United States
23178,632,Dalton Morris,S,Male,50000.00,Skilled Manual,2023-06-21,Port Orchard,Washington,United States
23179,632,Jordan Phillips,M,Male,60000.00,Skilled Manual,2023-05-30,Port Orchard,Washington,United States
23180,627,Olivia Cook,S,Female,60000.00,Professional,2023-06-29,Marysville,Washington,United States
23181,609,Evan Evans,S,Male,60000.00,Professional,2023-07-19,Bellingham,Washington,United States
23182,316,Savannah Rivera,M,Female,60000.00,Professional,2024-01-09,El Cajon,California,United States
23183,348,Megan Davis,S,Female,60000.00,Professional,2023-07-04,Oakland,California,United States
23184,339,Hailey Carter,S,Female,60000.00,Professional,2023-05-28,Mill Valley,California,United States
23185,337,Fernando Edwards,M,Male,70000.00,Professional,2023-09-24,Long Beach,California,United States
23186,338,Jordan Young,M,Male,70000.00,Professional,2023-09-28,Los Angeles,California,United States
23187,611,Andy Munoz,M,Male,70000.00,Professional,2023-09-18,Bremerton,Washington,United States
23188,632,Austin Jai,S,Male,70000.00,Professional,2023-02-26,Port Orchard,Washington,United States
23189,374,Megan Moore,M,Female,80000.00,Professional,2023-09-01,Torrance,California,United States
23190,298,Nathaniel Ramirez,S,Male,20000.00,Clerical,2023-11-26,Bellflower,California,United States
23191,612,Gilbert Raji,S,Male,40000.00,Professional,2023-07-15,Burien,Washington,United States
23192,352,Emily Garcia,M,Female,40000.00,Professional,2023-09-05,Palo Alto,California,United States
23193,607,Alexis Flores,M,Female,50000.00,Skilled Manual,2023-06-25,Ballard,Washington,United States
23194,314,Shelby Cook,M,Female,50000.00,Skilled Manual,2023-11-05,Daly City,California,United States
23195,547,Xavier Mohamed,S,Male,50000.00,Skilled Manual,2023-07-14,Portland,Oregon,United States
23196,68,Carlos Roberts,S,Male,50000.00,Skilled Manual,2023-06-06,Vancouver,British Columbia,Canada
23197,338,Cole Cook,M,Male,50000.00,Skilled Manual,2023-07-30,Los Angeles,California,United States
23198,536,Jacqueline Sanders,S,Female,50000.00,Skilled Manual,2023-04-01,Beaverton,Oregon,United States
23199,644,Brandon Hayes,M,Male,50000.00,Skilled Manual,2023-07-16,Walla Walla,Washington,United States
23200,618,Grace Rodriguez,M,Female,50000.00,Skilled Manual,2023-06-06,Issaquah,Washington,United States
23201,336,Alyssa Butler,S,Female,50000.00,Skilled Manual,2023-08-13,Lincoln Acres,California,United States
23202,609,Terrance Chandra,M,Male,50000.00,Skilled Manual,2023-11-04,Bellingham,Washington,United States
23203,635,Dalton Jenkins,S,Male,50000.00,Skilled Manual,2023-10-24,Renton,Washington,United States
23204,641,Katherine Mitchell,S,Female,40000.00,Professional,2023-07-27,Spokane,Washington,United States
23205,301,Katherine Sanders,S,Female,40000.00,Professional,2023-05-09,Burbank,California,United States
23206,383,Jackson Lal,S,Male,40000.00,Professional,2023-08-04,West Covina,California,United States
23207,383,Dalton Baker,M,Male,60000.00,Skilled Manual,2023-08-07,West Covina,California,United States
23208,70,Janet Watson,S,Female,50000.00,Professional,2023-08-01,Westminster,British Columbia,Canada
23209,62,Lucas Lewis,S,Male,60000.00,Skilled Manual,2021-08-10,Royal Oak,British Columbia,Canada
23210,311,Timothy Gray,M,Male,70000.00,Professional,2023-10-22,Concord,California,United States
23211,536,Rebekah Kovár,M,Female,70000.00,Professional,2023-10-13,Beaverton,Oregon,United States
23212,322,James Jones,S,Male,70000.00,Professional,2023-11-23,Fremont,California,United States
23213,337,Noah Green,S,Male,70000.00,Professional,2023-10-22,Long Beach,California,United States
23214,335,Kaylee James,M,Female,70000.00,Professional,2023-10-19,Lemon Grove,California,United States
23215,358,Juan Richardson,M,Male,70000.00,Professional,2023-09-23,San Carlos,California,United States
23216,385,Kevin Hall,S,Male,60000.00,Professional,2023-07-28,Woodland Hills,California,United States
23217,352,Michelle Morgan,S,Female,60000.00,Professional,2023-07-03,Palo Alto,California,United States
23218,121,Alisha Gao,S,Female,30000.00,Manual,2023-12-15,Ingolstadt,Bayern,Germany
23219,234,Alyssa West,S,Female,30000.00,Manual,2023-04-24,Bury,England,United Kingdom
23220,242,Roy Malhotra,S,Male,30000.00,Manual,2023-03-26,Lancaster,England,United Kingdom
23221,173,Leonard Rai,S,Male,20000.00,Manual,2023-07-13,Poing,Saarland,Germany
23222,184,Kristen Wu,S,Female,30000.00,Manual,2023-09-29,Metz,Moselle,France
23223,237,Angel Howard,M,Male,40000.00,Skilled Manual,2023-02-15,Esher-Molesey,England,United Kingdom
23224,243,Jonathan Scott,M,Male,40000.00,Skilled Manual,2023-02-02,Leeds,England,United Kingdom
23225,272,Heidi Patel,S,Female,40000.00,Skilled Manual,2023-02-08,Warrington,England,United Kingdom
23226,127,Leonard Xie,S,Male,30000.00,Manual,2023-07-15,Darmstadt,Hessen,Germany
23227,207,Anne Alonso,S,Female,30000.00,Manual,2023-09-30,Chatou,Yveline,France
23228,123,Candice Guo,S,Female,20000.00,Manual,2023-03-31,Berlin,Hessen,Germany
23229,155,Deborah Raje,S,Female,20000.00,Manual,2023-10-08,Bottrop,Nordrhein-Westfalen,Germany
23230,273,Mya Foster,S,Female,30000.00,Manual,2023-03-27,Watford,England,United Kingdom
23231,184,Dylan Moore,S,Male,30000.00,Manual,2023-10-09,Metz,Moselle,France
23232,252,Frank Serrano,S,Male,30000.00,Manual,2023-04-06,London,England,United Kingdom
23233,134,Bradley Sharma,S,Male,40000.00,Clerical,2023-12-26,München,Hessen,Germany
23234,150,Brent Lu,S,Male,40000.00,Clerical,2022-12-30,München,Hamburg,Germany
23235,246,Cedric Pal,S,Male,40000.00,Clerical,2023-02-04,London,England,United Kingdom
23236,279,Nichole Kumar,S,Female,40000.00,Clerical,2023-08-28,York,England,United Kingdom
23237,133,Caleb Young,S,Male,40000.00,Clerical,2023-02-22,Kassel,Hessen,Germany
23238,301,Thomas Lee,S,Male,40000.00,Clerical,2023-07-08,Burbank,California,United States
23239,299,Curtis Wu,S,Male,40000.00,Clerical,2023-07-14,Berkeley,California,United States
23240,611,Phillip Chapman,S,Male,40000.00,Clerical,2023-09-26,Bremerton,Washington,United States
23241,611,Armando Torres,S,Male,40000.00,Clerical,2023-06-13,Bremerton,Washington,United States
23242,611,Andrew Garcia,S,Male,50000.00,Skilled Manual,2023-07-19,Bremerton,Washington,United States
23243,548,Jasmine Rogers,M,Female,40000.00,Skilled Manual,2024-01-04,Salem,Oregon,United States
23244,64,Alexandra Wagner,S,Female,60000.00,Skilled Manual,2023-05-13,Shawnee,British Columbia,Canada
23245,68,Morgan James,S,Female,60000.00,Skilled Manual,2023-06-22,Vancouver,British Columbia,Canada
23246,607,Renee Gill,S,Female,60000.00,Skilled Manual,2023-08-16,Ballard,Washington,United States
23247,300,Alexander Garcia,S,Male,60000.00,Skilled Manual,2023-11-11,Beverly Hills,California,United States
23248,635,Bailey Peterson,M,Female,10000.00,Manual,2023-09-18,Renton,Washington,United States
23249,611,Tasha Nara,S,Female,20000.00,Manual,2023-02-03,Bremerton,Washington,United States
23250,626,Ashley Lee,M,Female,20000.00,Manual,2023-09-24,Lynnwood,Washington,United States
23251,637,Evan Scott,M,Male,20000.00,Manual,2023-03-17,Seattle,Washington,United States
23252,348,Alexia Wood,S,Female,20000.00,Manual,2023-02-17,Oakland,California,United States
23253,64,Brooke Bell,S,Female,20000.00,Manual,2023-07-09,Shawnee,British Columbia,Canada
23254,307,Jack Gonzalez,S,Male,20000.00,Manual,2023-02-23,Chula Vista,California,United States
23255,51,Xavier Johnson,S,Male,20000.00,Manual,2023-02-22,Langford,British Columbia,Canada
23256,298,Mario Chande,S,Male,30000.00,Clerical,2023-09-20,Bellflower,California,United States
23257,322,Charles Stewart,M,Male,40000.00,Clerical,2023-07-13,Fremont,California,United States
23258,374,Megan Watson,S,Female,30000.00,Clerical,2023-06-22,Torrance,California,United States
23259,632,John Taylor,M,Male,30000.00,Clerical,2023-11-10,Port Orchard,Washington,United States
23260,536,Edwin Goel,M,Male,30000.00,Clerical,2023-10-23,Beaverton,Oregon,United States
23261,618,Jada Peterson,S,Female,30000.00,Clerical,2023-07-10,Issaquah,Washington,United States
23262,539,Sydney Kelly,S,Female,30000.00,Clerical,2023-10-13,Corvallis,Oregon,United States
23263,612,Angel Lopez,S,Male,30000.00,Skilled Manual,2023-08-15,Burien,Washington,United States
23264,609,Warren Hu,M,Male,40000.00,Clerical,2023-07-21,Bellingham,Washington,United States
23265,616,Savannah James,M,Female,40000.00,Clerical,2023-07-04,Everett,Washington,United States
23266,631,Jessica Watson,M,Female,40000.00,Clerical,2023-07-13,Olympia,Washington,United States
23267,49,Juan James,M,Male,40000.00,Clerical,2021-08-24,Cliffside,British Columbia,Canada
23268,352,Katelyn Morris,M,Female,40000.00,Clerical,2023-07-21,Palo Alto,California,United States
23269,316,Taylor Griffin,M,Female,40000.00,Clerical,2023-07-27,El Cajon,California,United States
23270,314,Anna Anderson,M,Female,40000.00,Clerical,2023-08-02,Daly City,California,United States
23271,300,Alexandra Clark,M,Female,30000.00,Skilled Manual,2023-08-08,Beverly Hills,California,United States
23272,337,Tristan Hayes,M,Male,30000.00,Skilled Manual,2023-03-22,Long Beach,California,United States
23273,642,Benjamin Long,M,Male,30000.00,Skilled Manual,2024-01-27,Tacoma,Washington,United States
23274,637,Ethan Jackson,M,Male,30000.00,Skilled Manual,2023-02-27,Seattle,Washington,United States
23275,338,Miguel Jackson,M,Male,30000.00,Skilled Manual,2023-11-06,Los Angeles,California,United States
23276,298,Vincent Zhou,M,Male,30000.00,Skilled Manual,2023-07-11,Bellflower,California,United States
23277,355,Isaiah Torres,M,Male,30000.00,Skilled Manual,2023-02-04,Redwood City,California,United States
23278,312,Chloe Flores,S,Female,30000.00,Skilled Manual,2023-06-14,Coronado,California,United States
23279,62,Edward Johnson,S,Male,30000.00,Skilled Manual,2023-10-28,Royal Oak,British Columbia,Canada
23280,546,Hannah Alexander,M,Female,30000.00,Skilled Manual,2023-05-07,Oregon City,Oregon,United States
23281,66,Megan Harris,M,Female,40000.00,Clerical,2021-09-28,Sooke,British Columbia,Canada
23282,545,Ariana James,M,Female,40000.00,Clerical,2023-05-01,Milwaukie,Oregon,United States
23283,62,Haley Torres,S,Female,40000.00,Clerical,2021-09-13,Royal Oak,British Columbia,Canada
23284,53,Wyatt Coleman,S,Male,80000.00,Skilled Manual,2023-07-23,Metchosin,British Columbia,Canada
23285,611,Latoya Luo,S,Female,80000.00,Skilled Manual,2024-01-17,Bremerton,Washington,United States
23286,355,Taylor Bell,M,Female,80000.00,Skilled Manual,2023-07-17,Redwood City,California,United States
23287,326,Juan Kelly,S,Male,40000.00,Clerical,2023-08-01,Grossmont,California,United States
23288,348,Eduardo Evans,S,Male,60000.00,Skilled Manual,2023-08-02,Oakland,California,United States
23289,553,Justin Robinson,M,Male,60000.00,Skilled Manual,2023-02-13,Woodburn,Oregon,United States
23290,49,Angelica Bennett,M,Female,60000.00,Skilled Manual,2024-01-11,Cliffside,British Columbia,Canada
23291,545,Timothy Evans,M,Male,60000.00,Skilled Manual,2024-01-22,Milwaukie,Oregon,United States
23292,623,Jose Russell,S,Male,60000.00,Skilled Manual,2023-07-30,Kirkland,Washington,United States
23293,385,Kaylee Peterson,S,Female,60000.00,Skilled Manual,2023-09-01,Woodland Hills,California,United States
23294,609,Suzanne Chen,M,Female,60000.00,Skilled Manual,2023-06-01,Bellingham,Washington,United States
23295,298,Jaime Torres,S,Female,60000.00,Skilled Manual,2023-09-13,Bellflower,California,United States
23296,298,Molly Mehta,S,Female,40000.00,Clerical,2023-08-22,Bellflower,California,United States
23297,300,Tyrone Gomez,S,Male,40000.00,Clerical,2023-09-03,Beverly Hills,California,United States
23298,623,Robert Martinez,S,Male,40000.00,Skilled Manual,2023-09-16,Kirkland,Washington,United States
23299,609,Kristy Jimenez,M,Female,90000.00,Skilled Manual,2023-02-26,Bellingham,Washington,United States
23300,642,Julia Henderson,S,Female,100000.00,Management,2023-04-18,Tacoma,Washington,United States
23301,301,Noah Anderson,M,Male,120000.00,Management,2023-12-16,Burbank,California,United States
23302,632,Fernando Walker,S,Male,40000.00,Skilled Manual,2023-08-18,Port Orchard,Washington,United States
23303,547,Connor Lal,M,Male,40000.00,Skilled Manual,2023-10-24,Portland,Oregon,United States
23304,325,Jordan Simmons,S,Male,40000.00,Skilled Manual,2023-09-29,Glendale,California,United States
23305,25,Robyn Dominguez,M,Female,10000.00,Skilled Manual,2023-05-04,Hervey Bay,Queensland,Australia
23306,43,Byron Ortega,S,Male,40000.00,Skilled Manual,2021-09-07,Burnaby,British Columbia,Canada
23307,9,Meredith Ramos,M,Female,10000.00,Skilled Manual,2023-05-11,Milsons Point,New South Wales,Australia
23308,19,Madison Perry,M,Female,20000.00,Skilled Manual,2023-12-08,Wollongong,New South Wales,Australia
23309,17,Latoya Chande,M,Female,20000.00,Skilled Manual,2023-03-11,St. Leonards,New South Wales,Australia
23310,32,Sydney Wood,M,Female,40000.00,Management,2022-07-20,Bendigo,Victoria,Australia
23311,29,Veronica Gonzalez,M,Female,40000.00,Management,2022-07-05,Findon,South Australia,Australia
23312,25,Sheena Lal,S,Female,20000.00,Skilled Manual,2023-09-06,Hervey Bay,Queensland,Australia
23313,10,Corey Lal,M,Male,20000.00,Skilled Manual,2022-07-12,Newcastle,New South Wales,Australia
23314,38,Alfredo Munoz,M,Male,30000.00,Clerical,2022-07-09,South Melbourne,Victoria,Australia
23315,38,Carmen Chandra,M,Female,30000.00,Clerical,2023-10-27,South Melbourne,Victoria,Australia
23316,20,Billy Blanco,S,Male,30000.00,Clerical,2022-07-09,Brisbane,Queensland,Australia
